reservoir_name,basin,subbasin,agency_name,lat,long,date,year,month,full_reservoir_level,live_capacity_frl,storage,level,rainfall_mm,avg_temperature_c,rainfall_last_3_days,catchment_area_sqkm,runoff_coefficient,estimated_inflow,storage_percentage
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-08,2025,3,315.5,1.076,0.4780676096527216,314.34358376746144,70.46369369334998,34.129100168860084,279.8987982745404,3319.34682417236,0.5714390661804025,133.65584772814276,44.43007524653546
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-09,2025,3,315.5,1.076,0.476411952143671,315.45509288559145,29.541206905414064,37.24397003972115,303.62202124599804,3319.34682417236,0.5714390661804025,56.033892702792095,44.276203730824435
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-10,2025,3,315.5,1.076,0.4782397653354189,315.1939031391503,174.18429134103766,27.837928792327325,274.18919193980173,3319.34682417236,0.5714390661804025,330.39353885459604,44.44607484529915
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-11,2025,3,315.5,1.076,0.4527835028685592,314.54543578219455,157.235711694971,34.17670749137088,360.96120994142274,3319.34682417236,0.5714390661804025,298.2453975686565,42.080251195962745
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-12,2025,3,315.5,1.076,0.4773072248702681,314.1189076017754,219.36800338176323,32.69635289155475,550.7880064177718,3319.34682417236,0.5714390661804025,416.0982048999045,44.359407515824174
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-13,2025,3,315.5,1.076,0.4725204986629738,314.80514771045927,183.76776095097145,32.85670216221305,560.3714760277056,3319.34682417236,0.5714390661804025,348.5715066526917,43.91454448540648
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-14,2025,3,315.5,1.076,0.4849594435402033,314.6344281430694,200.87023259621213,34.285584271678985,604.0059969289468,3319.34682417236,0.5714390661804025,381.01155096741223,45.070580254665735
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-15,2025,3,315.5,1.076,0.4869723473571146,314.90387022852656,70.50864314282663,32.356465116323776,455.1466366900102,3319.34682417236,0.5714390661804025,133.74110804391412,45.25765310010358
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-16,2025,3,315.5,1.076,0.5094252868854281,314.6455416694222,44.3598859449307,29.723122647447987,315.73876168396947,3319.34682417236,0.5714390661804025,84.14202904116256,47.34435751723309
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-17,2025,3,315.5,1.076,0.493544268317125,313.8132715696275,187.6536879102146,26.966608498849844,302.5222169979719,3319.34682417236,0.5714390661804025,355.942350199548,45.868426423524625
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-18,2025,3,315.5,1.076,0.4669819899896422,314.6026265308494,201.708684816816,35.83446395643764,433.7222586719613,3319.34682417236,0.5714390661804025,382.6019308701753,43.3998131960634
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-19,2025,3,315.5,1.076,0.4607741427734131,314.63389044446586,247.62628550016834,26.072903740057352,636.9886582271989,3319.34682417236,0.5714390661804025,469.6986401582806,42.82287572243616
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-20,2025,3,315.5,1.076,0.4809204993862847,315.083330512387,103.15441922785662,34.462377510779454,552.489389544841,3319.34682417236,0.5714390661804025,195.66376138048764,44.6952136976101
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-21,2025,3,315.5,1.076,0.4508490795312201,314.40730016269447,93.00452144819579,26.19999080768788,443.78522617622076,3319.34682417236,0.5714390661804025,176.41139010971236,41.9004720753922
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-22,2025,3,315.5,1.076,0.4991928944506454,315.5755373366863,194.1032401854992,33.25594305918017,390.26218086155166,3319.34682417236,0.5714390661804025,368.17588965280953,46.39339167756928
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-23,2025,3,315.5,1.076,0.486643373861833,313.7601797246741,85.20088506325446,35.44740880832252,372.30864669694944,3319.34682417236,0.5714390661804025,161.6094178922107,45.227079355188934
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-24,2025,3,315.5,1.076,0.4591900000147095,315.3614837489013,232.68933140089118,25.936850000317705,511.9934566496449,3319.34682417236,0.5714390661804025,441.36615916028745,42.67565055898787
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-25,2025,3,315.5,1.076,0.4371641499258544,314.57354051456093,214.60318796075296,23.07897941550355,532.4934044248987,3319.34682417236,0.5714390661804025,407.0602818081243,40.628638468945574
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-26,2025,3,315.5,1.076,0.4852130475274542,315.1053924361718,107.24850684375458,24.357527373895135,554.5410262053988,3319.34682417236,0.5714390661804025,203.42944498710472,45.094149398462285
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-27,2025,3,315.5,1.076,0.460644539680782,314.6953007420294,187.71776694787434,32.907945410878455,509.5694617523819,3319.34682417236,0.5714390661804025,356.06389560330285,42.81083082535149
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-28,2025,3,315.5,1.076,0.4791221141979938,315.2049777680127,188.6357185211706,37.29003531206324,483.60199231279955,3319.34682417236,0.5714390661804025,357.8050702319879,44.528077527694585
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-29,2025,3,315.5,1.076,0.4327303198556478,314.4314190177236,25.780967208983153,22.809942782237638,402.13445267802814,3319.34682417236,0.5714390661804025,48.90145331528779,40.21657247729068
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-30,2025,3,315.5,1.076,0.4465384474526248,314.05558978741107,225.63822666989168,35.21472266274964,440.0549124000455,3319.34682417236,0.5714390661804025,427.99159233239783,41.49985571121048
Bisalpur,Ganga Basin,0.0,0.0,25.9246602,75.453854,2024-03-31,2025,3,315.5,1.076,0.4541063460196399,315.2949521436356,126.31309311196429,28.143735627100938,377.73228699083916,3319.34682417236,0.5714390661804025,239.5912370491685,42.203192009260206
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-01,2025,3,64.62,0.071,0.4547745090182173,314.52795967705896,206.6143665269354,30.613510658551405,206.6143665269354,318.5470288933342,0.36254445491820175,23.86136817398834,640.5274774904469
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-02,2025,3,64.62,0.071,0.4468173335510148,314.69547923681216,80.01240025765294,38.71947189722018,286.62676678458837,318.5470288933342,0.36254445491820175,9.240428790722458,629.3201881000209
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-03,2025,3,64.62,0.071,0.4639935607192614,315.20207595702243,223.8808071240501,27.97548708524522,510.50757390863845,318.5470288933342,0.36254445491820175,25.85542552376291,653.5120573510724
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-04,2025,3,64.62,0.071,0.4369309397048716,314.0687223789528,97.30041968354078,30.376064810910748,401.19362706524385,318.5470288933342,0.36254445491820175,11.236978224599286,615.3956897251713
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-05,2025,3,64.62,0.071,0.4517430568475937,314.8824454488197,2.70941287007459,22.246283465692258,323.89063967766543,318.5470288933342,0.36254445491820175,0.31290320762745244,636.2578265459066
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-06,2025,3,64.62,0.071,0.455948204299446,314.2897526217686,226.3454941048159,23.46877696008709,326.3553266584313,318.5470288933342,0.36254445491820175,26.14006596029336,642.1805694358395
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-07,2025,3,64.62,0.071,0.0338886150787335,62.452915322177816,22.82166919653339,26.65464864042611,251.8765761714239,318.5470288933342,0.36254445491820175,2.6356165846408386,47.73044377286409
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-08,2025,3,64.62,0.071,0.0370451924867178,62.55513948269214,79.82840939760372,22.50134033477934,328.995572698953,318.5470288933342,0.36254445491820175,9.219180153824254,52.176327446081416
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-09,2025,3,64.62,0.071,0.0076486839248635,61.76888906927653,237.51549176270123,33.364755868868514,340.1655703568383,318.5470288933342,0.36254445491820175,27.430060606346412,10.772794260371128
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-10,2025,3,64.62,0.071,0.0010934742400022,62.12958147858978,237.65178673438902,29.675170422429204,554.995687894694,318.5470288933342,0.36254445491820175,27.445800966295103,1.5401045633833805
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-11,2025,3,64.62,0.071,0.0461072382952645,63.19453644620657,143.35947203082154,31.866613649104394,618.5267505279118,318.5470288933342,0.36254445491820175,16.556221142105663,64.93977224685142
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-12,2025,3,64.62,0.071,0.0309729916233792,62.96209559429239,157.95930304244982,25.143649346133934,538.9705618076604,318.5470288933342,0.36254445491820175,18.24231852682484,43.62393186391437
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-13,2025,3,64.62,0.071,0.012375131728582,62.336180211336384,112.11138049457995,27.32677652985909,413.4301555678513,318.5470288933342,0.36254445491820175,12.947458453362303,17.42976299800282
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-14,2025,3,64.62,0.071,0.0491898827773956,62.48906172925645,73.30269292451614,33.94884054734905,343.3733764615459,318.5470288933342,0.36254445491820175,8.465541740480408,69.28152503858536
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-15,2025,3,64.62,0.071,0.0262094270770757,62.22037874718177,82.16613634247899,39.375449025347194,267.5802097615751,318.5470288933342,0.36254445491820175,9.489158298420747,36.91468602405028
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-16,2025,3,64.62,0.071,0.0432368855989462,63.045791692914,168.1296140192596,22.907501924839764,323.59844328625474,318.5470288933342,0.36254445491820175,19.41686189832837,60.89702197034676
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-17,2025,3,64.62,0.071,0.0254384986156958,62.26732371110292,188.09363235942,38.02691777539479,438.38938272115865,318.5470288933342,0.36254445491820175,21.72245564698341,35.8288712897124
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-18,2025,3,64.62,0.071,0.05734796845591,62.48342104606743,197.89476093146214,32.38386162360175,554.1180073101417,318.5470288933342,0.36254445491820175,22.85436308066908,80.77178655761973
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-19,2025,3,64.62,0.071,0.0524587279733426,62.94051507207103,197.40453569863848,32.15055220160123,583.3929289895207,318.5470288933342,0.36254445491820175,22.797748214214188,73.88553235682058
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-20,2025,3,64.62,0.071,0.0191071504736966,61.82731425757705,22.80152576217259,31.005013633739686,418.10082239227324,318.5470288933342,0.36254445491820175,2.633290270591864,26.911479540417748
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-21,2025,3,64.62,0.071,0.0386466109567082,62.995394592248445,123.60507617564537,23.2490935462753,343.81113763645646,318.5470288933342,0.36254445491820175,14.274836161581485,54.431846417898875
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-22,2025,3,64.62,0.071,0.0334245781434214,61.45076929512831,14.389690004161071,23.61778333125089,160.79629194197904,318.5470288933342,0.36254445491820175,1.6618287337443456,47.07687062453719
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-23,2025,3,64.62,0.071,0.0450031262549513,63.0308210655564,137.38222058093388,32.81641610186355,275.37698676074035,318.5470288933342,0.36254445491820175,15.86592356061739,63.384684866128595
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-24,2025,3,64.62,0.071,0.0076454082487199,62.029662208024014,110.38262534334426,28.13725428584005,262.1545359284392,318.5470288933342,0.36254445491820175,12.747808913789093,10.76818063199986
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-25,2025,3,64.62,0.071,0.0340757495261336,62.09465062608736,221.92604568957495,38.51082519839825,469.69089161385307,318.5470288933342,0.36254445491820175,25.629675092830297,47.994013417089576
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-26,2025,3,64.62,0.071,0.0400370430984978,61.27099491440853,87.72875313801967,29.3186296724705,420.03742417093883,318.5470288933342,0.36254445491820175,10.131570777283411,56.390201547180006
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-27,2025,3,64.62,0.071,0.0,61.988602641311154,29.266754106901466,24.57906625664754,338.9215529344961,318.5470288933342,0.36254445491820175,3.379943063694562,0.0
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-28,2025,3,64.62,0.071,0.0036706977703366,61.63549673448656,35.74792051320897,34.864939003036646,152.7434277581301,318.5470288933342,0.36254445491820175,4.128436503029659,5.1699968596290145
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-29,2025,3,64.62,0.071,0.0,61.85157682731327,190.37765792936807,27.280361585938177,255.3923325494785,318.5470288933342,0.36254445491820175,21.98623195624712,0.0
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-30,2025,3,64.62,0.071,0.0183004849532092,62.08674451710556,154.55451582906525,31.458465532406077,380.6800942716423,318.5470288933342,0.36254445491820175,17.849108303265357,25.775330920012962
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,22.87800273,71.14656594,2024-03-31,2025,3,64.62,0.071,0.0341004834591519,62.634295807236455,25.28066903069756,34.560990139093064,370.2128427891309,318.5470288933342,0.36254445491820175,2.919600227061552,48.02884994246747
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-01,2025,3,79.86,0.502,0.0466645282833494,62.25920167570031,21.02670152874936,38.20475400163727,21.02670152874936,4089.243826482977,0.3648914828613056,31.374577274761066,9.29572276560745
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-02,2025,3,79.86,0.502,0.0237995781235801,62.30923832670056,175.24228286478,36.25944150643017,196.26898439352937,4089.243826482977,0.3648914828613056,261.48431022474307,4.740951817446235
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-03,2025,3,79.86,0.502,0.0486857916169886,61.60764030557722,18.190751591048382,34.174499221709034,214.45973598457775,4089.243826482977,0.3648914828613056,27.14297060330586,9.698364863941952
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-04,2025,3,79.86,0.502,0.0005194529124854,61.71502295519864,205.46501482258904,34.23339728311258,398.89804927841743,4089.243826482977,0.3648914828613056,306.5805626240165,0.10347667579390436
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-05,2025,3,79.86,0.502,0.0,63.05476250917565,176.56055678912406,39.02664359257756,400.2163232027615,4089.243826482977,0.3648914828613056,263.45134661664144,0.0
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-06,2025,3,79.86,0.502,0.0217241407988377,61.787799482618375,20.33719516047494,27.32483375493765,402.362766772188,4089.243826482977,0.3648914828613056,30.34574396948552,4.327518087417868
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-07,2025,3,79.86,0.502,0.2899838767344448,76.62860412602865,21.20942852129798,22.020017695531372,218.107180470897,4089.243826482977,0.3648914828613056,31.647229746669833,57.76571249690136
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-08,2025,3,79.86,0.502,0.2833119920794223,75.67896940055957,246.65989462529387,26.895182069167575,288.2065183070668,4089.243826482977,0.3648914828613056,368.04868866020377,56.43665180864986
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-09,2025,3,79.86,0.502,0.250737864965247,75.80164396807176,93.56769893903008,25.92204483328139,361.43702208562195,4089.243826482977,0.3648914828613056,139.61519341349526,49.947781865587054
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-10,2025,3,79.86,0.502,0.2824086835613553,76.33568258011496,92.66053676672273,33.91302253205197,432.8881303310467,4089.243826482977,0.3648914828613056,138.26158930032128,56.25670987277994
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-11,2025,3,79.86,0.502,0.2629522395990904,76.43644621096932,203.19989181437563,33.406808795779526,389.42812752012844,4089.243826482977,0.3648914828613056,303.20070407792633,52.38092422292638
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-12,2025,3,79.86,0.502,0.2945561406902892,75.74509371986045,236.81214434596467,32.682304888685024,532.672572927063,4089.243826482977,0.3648914828613056,353.3545626367323,58.676522049858406
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-13,2025,3,79.86,0.502,0.2806364455138044,75.35387847323923,246.50026595571774,22.292381977770166,686.512302116058,4089.243826482977,0.3648914828613056,367.8105018945793,55.903674405140315
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-14,2025,3,79.86,0.502,0.2597211306667956,75.5200397757389,188.3445463147354,35.11800498011166,671.6569566164178,4089.243826482977,0.3648914828613056,281.0345937783877,51.73727702525809
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-15,2025,3,79.86,0.502,0.2665411406958078,75.71697876411606,94.06489638272895,27.823547424738848,528.9097086531821,4089.243826482977,0.3648914828613056,140.3570767562923,53.09584476012108
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-16,2025,3,79.86,0.502,0.2578107252951038,75.99365184343488,20.875179174667192,33.97100780211936,303.28462187213154,4089.243826482977,0.3648914828613056,31.148486187649535,51.35671818627565
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-17,2025,3,79.86,0.502,0.2737641747442671,75.55011492949708,194.2867289818592,32.01841171303876,309.22680453925534,4089.243826482977,0.3648914828613056,289.90110424915815,54.53469616419664
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-18,2025,3,79.86,0.502,0.2900584061683349,75.85744314901157,139.60106243395126,28.16915665770233,354.76297059047766,4089.243826482977,0.3648914828613056,208.30296730013364,57.780558997676266
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-19,2025,3,79.86,0.502,0.2589871811178316,76.36717986613547,106.05550231174406,24.42237280787394,439.94329372755453,4089.243826482977,0.3648914828613056,158.2486225023867,51.59107193582303
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-20,2025,3,79.86,0.502,0.2673634451828156,75.28415480613238,226.588596273684,23.699540157888656,472.24516101937934,4089.243826482977,0.3648914828613056,338.0996973609097,53.259650434823826
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-21,2025,3,79.86,0.502,0.2508053431168069,75.24932642800238,27.799370576537836,36.96732999602003,360.44346916196594,4089.243826482977,0.3648914828613056,41.48028159104146,49.96122372844759
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-22,2025,3,79.86,0.502,0.2466011546453559,74.33404458745495,123.15627607271479,38.53115575746804,377.54424292293663,4089.243826482977,0.3648914828613056,183.76520422055097,49.12373598513066
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-23,2025,3,79.86,0.502,0.2575807585022623,73.77813493158546,2.8384111918547674,33.69618484175739,153.7940578411074,4089.243826482977,0.3648914828613056,4.235279183215327,51.31090806817974
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-24,2025,3,79.86,0.502,0.2427210785398761,75.28768786461508,117.16516049853156,23.8618140674887,243.15984776310114,4089.243826482977,0.3648914828613056,174.82567947924855,48.35081245814265
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-25,2025,3,79.86,0.502,0.2504308672467675,75.04608788435955,14.075818920459337,29.236489903988332,134.07939061084568,4089.243826482977,0.3648914828613056,21.002955115031895,49.88662694158715
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-26,2025,3,79.86,0.502,0.2401174571463303,74.83610866254261,29.70447906701798,35.12090560189283,160.9454584860089,4089.243826482977,0.3648914828613056,44.32295158707711,47.83216277815344
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-27,2025,3,79.86,0.502,0.2907473463391916,75.21526510209317,29.381561694276222,36.03677591218123,73.16185968175354,4089.243826482977,0.3648914828613056,43.84111680901662,57.917798075536176
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-28,2025,3,79.86,0.502,0.2394689317210148,74.45729813540154,162.30257552901588,24.127935201239595,221.3886162903101,4089.243826482977,0.3648914828613056,242.1765815653697,47.70297444641729
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-29,2025,3,79.86,0.502,0.2277025436021602,75.05139012531694,186.51121981635583,22.000552939216885,378.19535703964794,4089.243826482977,0.3648914828613056,278.29903186371314,45.359072430709205
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-30,2025,3,79.86,0.502,0.2423299893270833,74.53055543412948,145.84219127428992,34.81846682585089,494.65598661966163,4089.243826482977,0.3648914828613056,217.61554439717446,48.27290624045484
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,0.0,0.0,20.18421909,73.1118834,2024-03-31,2025,3,79.86,0.502,0.2371061481602237,74.1140383574649,240.54313711863549,28.4187311677517,572.8965482092813,4089.243826482977,0.3648914828613056,358.9216897915875,47.23230043032345
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-01,2025,3,184.1,0.399,0.183499913236997,179.61858311947964,93.71764488092602,26.580663969128686,93.71764488092602,2775.5753121373773,0.36254445491820175,94.30520190342375,45.98995319222982
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-02,2025,3,184.1,0.399,0.1946663514645918,178.9341344625269,71.42802157046518,22.232154456211457,165.1456664513912,2775.5753121373773,0.36254445491820175,71.87583516768233,48.78855926430872
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-03,2025,3,184.1,0.399,0.1966856876027544,179.29586834183615,217.14978204736508,31.725389321706995,382.2954484987563,2775.5753121373773,0.36254445491820175,218.51118927796603,49.29465854705624
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-04,2025,3,184.1,0.399,0.1752398444743785,178.76359464690358,55.89895962986316,37.320713237667675,344.47676324769344,2775.5753121373773,0.36254445491820175,56.24941472636685,43.91976051989436
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-05,2025,3,184.1,0.399,0.1731475663222493,178.6268865572513,240.80563486015282,39.23736963290658,513.8543765373811,2775.5753121373773,0.36254445491820175,242.31535100804447,43.395380030638925
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-06,2025,3,184.1,0.399,0.1767181167435212,178.93328411509285,3.0386186724540853,32.183409111039204,299.74321316247006,2775.5753121373773,0.36254445491820175,3.0576691057205374,44.29025482293764
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-07,2025,3,184.1,0.399,0.1428421061255036,178.82691432177185,242.46970667690977,31.260303899318096,486.31396020951667,2775.5753121373773,0.36254445491820175,243.98985562092125,35.80002659787058
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-08,2025,3,184.1,0.399,0.1536722129524141,178.9897135176834,10.78997798764403,23.53101493880634,256.2983033370079,2775.5753121373773,0.36254445491820175,10.857625092383923,38.514339085818065
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-09,2025,3,184.1,0.399,0.1987909939216459,178.57507712334512,222.78577842451776,31.879710427766796,476.0454630890715,2775.5753121373773,0.36254445491820175,224.18252018848617,49.82230424101401
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-10,2025,3,184.1,0.399,0.2012233723222121,177.71042010811482,131.92527727157497,28.839623421377105,365.50103368373675,2775.5753121373773,0.36254445491820175,132.7523747002861,50.43192288777245
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,0.0,0.0,24.33018862,72.38876378,2024-03-11,2025,3,184.1,0.399,0.169392799574501,178.35161305820583,248.24119902982508,32.92843505590439,602.9522547259178,2775.5753121373773,0.36254445491820175,249.79753199090783,42.454335732957645
